대수,대별,대별 및 소속정당(단체),이름,이름(한자),자,호,생년월일,본관,출생지,학력 및 경력,종교 및 취미,저서,상훈,기타정보(사망일),회원정보 확인 헌정회 홈페이지 URL
20,20대의원,제20대국회의원(전라남도 해남군완도군진도군) 국민의당 ,윤영일,尹泳一,null,null,1957년 11월 04일,null,null,1998 ~ 2001  성균관대학교 대학원 행정학 박사 1989 ~ 1991  시라큐스대학교 대학원 행정학 석사 1981 ~ 1984  서울대학교 대학원 행정학 석사 1976 ~ 1980  성균관대학교 법정대학 학사 1973 ~ 1976  마포고등학교 1970 ~ 1973  화산중학교 1964 ~ 1970  화산초등학교  2020.02 ~  제20대 국회의원 (전남 해남군완도군진도군/민생당) 2020.01 ~ 2020.02  제20대 국회의원 (전남 해남군완도군진도군/대안신당) 2019.08 ~ 2020.01  제20대 국회의원 (전남 해남군완도군진도군/무소속) 2019.05 ~ 2019.08  민주평화당 원내부대표 2018.09 ~ 2019.08  민주평화당 정책위원회 의장 2018.07 ~   제20대 국회 후반기 국토교통위원회 위원 2018.04  제20대 국회 전반기 국토교통위원회 간사 2018.02  민주평화당 원내부대표 2018.02  민주평화당 최고위원 2018.02 ~ 2019.08  제20대 국회의원 (전남 해남군완도군진도군/민주평화당) 2017.01 ~ 2017.05  국민의당 원내부대표 2017  국민의당 예산결산위원장 2016.07 ~ 2017.05  제20대 국회 전반기 예산결산특별위원회 위원 2016.06  제20대 국회 전반기 국토교통위원회 간사 2016.05 ~ 2018.02  제20대 국회의원 (전남 해남군완도군진도군/국민의당) 2016.05  국민의당 제4정책조정위원장 2015.03 ~ 2016.08  한국외국어대학교 행정학과 초빙교수 2016.04 ~ 2017.05  국민의당 농어촌대책특별위원회 위원장 2016.04 ~ 2017.05  국민의당 정책위원회 부의장 2015.03 ~ 2016.02  성균관대학교 국정관리대학원 초빙교수 2013.06 ~ 2014.07  한국감사협회 부회장 2013.06 ~ 2014.06  귀농귀촌진흥회 귀농귀어 귀촌활성화 추진단 부회장 2012.11 ~ 2015.10  서울 사회복지공동모금회(사랑의 열매) 부회장 2011.07 ~ 2014.10  기업은행 감사 2010.07 ~ 2011.07  감사원 감사교육원장 2009.12 ~ 2010.07  감사원 재정경제감사국장 2008.12 ~ 2009.12  감사원 사회문화감사국장 2006.12 ~ 2007.12  감사원 비서실장 2005.12 ~ 2006.12  감사원 기획홍보관리실 대외협력심의관 2004.12 ~ 2005.12  감사원 건설물류감사국 총괄과장 2003.12 ~ 2004.12  감사원 산업환경감사국 총괄과장 1999.01 ~ 1999.12  한국조세연구원(KIPF) 1995.04 ~ 1997.03  UN 감사실(OIOS) 감사관 1994.03 ~ 1995.03  감사원 제2국 제6과 감사관 1979  제23회 행정고시 합격 ,null,null,2019  제1회 WFPL 국회의정평가 대상 특별상 2019  이코노미뉴스 우수 국회의원 의정 대상 2019  자랑스러운 인물대상 의정발전공헌부문 2019  대한민국을 빛낸 의정 인물 대상 2019  제2회 세계칭찬의 날 대한민국칭찬대상 2018  대한민국 의정대상 2018  대한민국 소비자 평가 우수대상 의정대상 2018  JJC지방자치TV 국정감사 우수의원상 2018  국회의원 아름다운 말 선플상 2018 자랑스런 대한국민대상 입법의정부문 2018  대한민국 탑리더스 대상 2018  2017년 국회 우수 국회의원연구단체상 2018  제6회 대한민국 지식경영대상 국토교통정책부문 2017  JJC지방자치TV 대한민국 국정감사 우수의원상 2017  국민의당 국정감사 우수의원상 2017  M이코노미뉴스 우수 국회의원상 2017  한국반부패정책학회 대한민국 반부패 청렴대상 2017  환경안전포커스 환경안전실천대상 2017  대한민국 모범국회의원 대상 2017  대한민국 탑리더스 대상 2017  JJC지방자치TV 대한민국 의정대상 2017  법률소비자연맹 국회의원 헌정대상 2017  코리아 베스트 의정대상 2016  한국공공정책학회 공공정책대상 2016  한국지역신문협회 풀뿌리 의정대상 우수의원 2016  한국농식품포럼 대한민국 국회의원 의정대상 2016  JJC지방자치TV 대한민국 의정대상 2011  근정포장 2004  제7회 공무원문예대전 저술부문 국무총리상 1992  대통령 표창 ,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2948
20,20대의원,제20대(충남천안시병)더불어민주당,윤일규,尹一逵,null,null,1950년 04월 14일,null,null,동아고등학교 부산대학교 의학 학사 부산대학교 대학원 의학 석사 전남대학교 대학원 의학 박사  순천향대학교 의과대학 신경외과학교실 교수 정책기획위원회 복지노동분과 정책위원 제48대 대한신경외과학회 회장 순천향대학교 천안병원 신경외과 의사 굿스파인병원 신경외과 진료원장 제20대 국회의원 (충남 천안시병/더불어민주당) 제20대 국회 후반기 보건복지위원회 위원 ,null,null,null,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=3056
20,20대의원,제19대(대구 달서구을) 새누리당 제20대(대구 달서구을) 새누리당 제21대(대구 달서구을) 미래통합당 제22대(대구 달서구을) 국민의힘  ,윤재옥,尹在玉,null,null,1961년 09월 10일,null,null,오성고등학교  경찰대학 법학 학사  연세대학교 행정대학원 경찰행정학 석사   고령경찰서 서장 달서경찰서 서장 경찰청 외사관리관실 서울 구로경찰서 서장 대구지방경찰청 차장 경찰청 기획정보심의관 중앙경찰학교 교장 경찰청 생활안전국 국장 경북지방경찰청 청장 경찰청 정보국 국장 경기지방경찰청 청장,null,첫 번째 펭귄은 어디로 갔을까,대통령상(1985) 대통령표창(2003) 홍조근정훈장(2006),null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2809
20,20대의원,제20대(울산 북구) 무소속 제22대(울산 북구) 진보당 ,윤종오,尹鍾五,null,null,1963년 08월 14일,null,null,null,null,null,null,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2981
20,20대의원,제20대국회의원(비례대표 ) 새누리당 ,윤종필,尹鍾畢,null,null,1953년 10월 20일,null,null,~ 1996  동국대학교 행정대학원 석사 ~ 1992  성균관대학교 경영학과 학사 ~ 1976  국군간호사관학교   제20대 국회의원 (비례대표/미래한국당) 2020.02  제20대 국회의원 (비례대표/미래통합당) 2020.02 ~ 2020.03  미래통합당 원내부대표 2019.12 ~ 2020.03  자유한국당 원내부대표 2019.02 ~   국회 공직자윤리위원회 부위원장 2018.07 ~   제20대 국회 후반기 보건복지위원회 위원 2018.07 ~   제20대 국회 후반기 여성가족위원회 위원 2018.03 ~ 2020.03  자유한국당 북핵폐기추진특별위원회 위원 2018.01  자유한국당 중앙직능위원회 사회복지분과 위원장 2017.06 ~ 2017.12  자유한국당 국민속으로 위원회 아이 잘 키우기 분과위원장 2017.04 ~ 2020.01  자유한국당 경기도당 성남 분당갑 당협위원장 2017.03 ~ 2017.06  자유한국당 중앙여성위원장 2017.02 ~ 2018.06  자유한국당 여성가족 정책조정위원회 위원장 2017.02 ~ 2020.02  제20대 국회의원 (비례대표/자유한국당) 2016.08 ~ 2016.12  자유한국당 저출산고령화대책 특별위원회 위원 2016.07 ~ 2017.06  제20대 국회 전반기 저출산고령화대책 특별위원회 위원 2016.06 ~ 2016.12  새누리당 청년소통특별위원회 위원 2016.06 ~ 2017.02  새누리당 여성가족 정책조정위원회 위원장 2016.06 ~ 2019.06  제20대 국회 전반기 여성가족위원회 간사 2016.06 ~ 2019.06  제20대 국회 전반기 보건복지위원회 위원 2016.05 ~ 2017.02  제20대 국회의원 (비례대표/새누리당) 2013.05 ~ 2016.05  국군간호사관학교 총동문회 회장 2012.02 ~ 2014.02  대한간호협회 감사 2009.12 ~ 2016.11  청소년흡연음주예방협회 회장 2009.06 ~   나라사랑운동본부 이사 2009.04 ~ 2015.04  대한민국재향군인회 이사 2008.02 ~ 2014.08  한남대학교 국방전략대학원 예우교수 2008.02  대한간호협회 이사 2005.12 ~ 2007.12  제20대 국군간호사관학교 학교장(준장) 2003.12 ~ 2005.11  국군의무사령부 의료관리실 실장(대령) 2001.07 ~ 2003.12  국방부 보건과 건강증진담당 1997.07 ~ 2001.07  국군간호사관학교 교수부 부장 ,null,null,2019  자유한국당 국정감사 우수의원 2019  2018 입법 및 정책개발 우수국회의원 2018  건강한 가정과 교육 지킴이 우수 국회의원 2018  자유한국당 국정감사 우수의원 2018  성균관대학교 경영대학동문회 제8회 자랑스러운 경영대학동문상 2017  국가안보전략단 대한민국 안보대상 보건안보부문대상 2017  제5회 국회의원 아름다운말 선플상 2017  국회사무처 입법 및 정책개발 우수의원 2017  창조혁신 한국인 대상 의정활동혁신 부문 2008  보국훈장 천수장 2007  제41회 플로렌스 나이팅게일 기장 ,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2924
20,20대의원,제20대(부산해운대구을)더불어민주당,윤준호,尹俊皓,null,null,1967년 06월 07일,null,null,밀양고등학교 동아대학교 정치외교학 학사 동아대학교 교육대학원 교육학 석사 북경 과학기술대학교 대학원 교육관리학 박사과정 수료  해운대코렘어학원 대표 한국해양대학교 글로벌리더십 겸임교수 한국해양대학교 글로벌리더십 겸임교수 더불어민주당 부산광역시당 해운대을 지역위원장 더불어민주당 부산광역시당 대변인 더불어민주당 우원식 원내대표 정책특보 제20대 국회의원 (부산 해운대구을/더불어민주당) 제20대 국회 후반기 운영위원회 위원 제20대 국회 후반기 농림축산식품해양수산위원회 위원 제20대 국회 후반기 예산결산특별위원회 위원 ,불교,null,null,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=3050
20,20대의원,제20대(경남 창원시마산회원구) 새누리당 제21대(경남 창원시마산회원구) 미래통합당 제22대(경남 창원시마산회원구) 국민의힘,윤한홍,尹漢洪,null,null,1962년 11월 01일,null,null,"마산고등학교 서울대학교 졸업 서울대학교 행정대학원 행정학 석사 서울시립대학교 행정학 박사  1988. 제32회 행정고시 합격 2001. 서울시립미술관 개관추진단 단장, 세무과장 2007~ 서울특별시청 기획담당관, 행정과장 2008. 제17대 대통령직 인수위원회 2012. 대통령실 행정자치비서관, 선임행정관 2013. 제32대 경상남도 행정부지사 2017~ 자유한국당 정무특보, 정책위원회 부의장, 조직부총장 20대 국회 상임위-산업통상자원위원회, 산업통상자원중소벤처기업위원회 20대 국회 특위-사법개혁 특별위원회(간사) 2017. 제19대 대통령선거 자유한국당 홍준표 후보 비서실장",null,null,null,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2975
20,20대의원,제17대(경기 구리시) 통합민주당 제19대(경기 구리시) 새정치민주연합 제20대(경기 구리시) 더불어민주당 제21대(경기 구리시) 더불어민주당 제22대(경기 구리시) 더불어민주당 ,윤호중,尹昊重,null,null,1963년 03월 27일,파평,경기 가평,"춘천고 졸업 서울대 철학과 졸업 청와대 민정·정책기획비서실 행정관 열린우리당 원내대표 비서실장 열린우리당 대변인 세계화인연합총회 고문 중국 옌타이대 명예교수 국회 선진교통문화정착을위한의원모임 간사 국회 한.요르단 의원친선협회 부회장 제17대 국회 건설교통위원,보건복지위원,여성가족위원,예산결산특위위원,행정자치위원,정치관계법특위 간사 민주통합당 사무총장 더불어민주당 정책위의장",천주교,null,null,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2290
20,20대의원,제19대(경기 파주시갑) 새정치민주연합 제20대(경기 파주시갑) 더불어민주당 제21대(경기 파주시갑) 더불어민주당 제22대(경기 파주시갑) 더불어민주당,윤후덕,尹厚德,null,null,1957년 01월 09일,null,null,금촌초등학교  중동고등학교  연세대학교 사회학 학사  연세대학교 대학원 경제학 석사  경기대학교 정치전문대학원 정치학 박사   도서출판 세계 대표이사 보건복지부 장관 비서관 대통령직 인수위원회 경제1분과 전문위원 해양수산부 장관 정책보좌관 행정안전부 장관 정책보좌관 대통령비서실 정무수석실 정무비서관 대통령비서실 업무조정비서관 대통령비서실 기획조정비서관 대통령비서실 정책조정비서관 대통령비서실 국정과제비서관 대통령자문 정책기획위원회 사무처장 제38대 국무총리비서실 실장 순천향대학교 초빙교수 사람사는세상 노무현재단 자문위원 민주당 파주지역위원회 위원장 민주통합당 파주지역위원회 위원장 경기도교육자치협의회 위원 민주당 정책위원회 부의장 파주발전운정3지구 비상대책위원회 자문위원,null,윤후덕의 따뜻한 동행 당신이 있어서 행복합니다,황조근정훈장 부총리 겸 재정경제부장관 표창 부총리 겸 교육인적자원부장관 표창 통일부장관 표창 해수부장관상,null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2777
20,20대의원,제19대(전남 담양함평영광장성) 새정치민주연합 제20대(전남 담양함평영광장성) 더불어민주당 제21대(전남 담양함평영광장성) 더불어민주당 제22대(전남 담양함평영광장성) 더불어민주당 ,이개호,李介昊,null,null,1959년 06월 23일,null,전남 담양 ,"전남대학교 상과대학 경영학과 졸업 전남 금호고등학교 제24회 행정고등고시 김대중 대통령 인수위원회 행정관 광양, 목포, 여수시 부시장 행정안전부 공무원 노사협력관 제35대 전라남도 행정부지사",null,2011.06 나는 산으로 간다(도서출판 산하) 2011.11 나는 일꾼이다(도서출판 전라도닷컴) ,1988.12 국가사회 발전 유공 대통령 표창 2003.12 홍조근정훈장 2010.06 자랑스런 용봉인(전남대학교) 2002.10 가장 존경하는 간부공무원 선정(전남도청직장협의회) 2010.04 광주 전남 발전을 이끌 뉴파워 58인 선정(광주일보),null,http://www.rokps.or.kr/profile/profile_view.asp?idx=2893
